Data are continuously updated and reviewed.
The format of this file is as follows:
POS.  1-8   = Date CCYYMMDD
20101218       0.0     1
20101219       0.0     1
20101220       0.0     1
20101221       0.0     1
20101222       0.0     1
20101223       0.0     1
20101224       0.0     1
20101225       0.0     1
20101226       0.0     1
20101227       0.0     1
20101228       0.0     1
20101229       0.0     1
20101230       0.0     1
20101231       0.0     1
20110101      10.5     1
20110102       1.8     1
20110103       0.0     1
20110104       0.0     1
20110105       0.0     1
20110106       0.0     1
20110107       0.0     1
20110108       0.0     1
20110109       0.0     1
20110110       0.0     1
20110111       0.0     1
20110112       0.0     1
20110113       0.0     1
20110114       0.0     1
20110115       0.0     1
20110116       0.0     1
20110117       0.0     1
20110118       0.0     1
20110119       1.0     1
20110120       0.0     1
20110121       0.0     1
20110122       0.0     1
20110123       0.0     1
20110124       0.0     1
20110125       0.0     1
20110126       0.0     1
20110127       0.0     1
20110128       0.0     1
20110129       0.0     1
20110130       0.0     1
20110131       0.0     1
20110201       0.0     1
20110202       0.0     1
20110203       2.0     1
20110204       0.0     1
20110205       0.0     1
20110206       0.0     1
20110207       0.0     1
20110208       0.0     1
20110209       0.0     1
20110210       0.0     1
20110211       0.0     1
20110212       0.0     1
20110213       0.0     1
20110214       0.0     1
20110215       0.0     1
20110216       0.0     1
20110217       0.0     1
20110218       0.0     1
20110219       0.0     1
20110220       0.0     1
20110221       0.0     1
20110222       0.0     1
20110223       0.0     1
20110224       0.0     1
20110225       0.0     1
20110226       0.0     1
20110227       0.0     1
20110228       0.0     1
20110301       0.0     1
20110302       0.0     1
20110303       0.0     1
20110304       0.0     1
20110305       0.0     1
20110306       0.0     1
20110307       0.0     1
20110308       0.0     1
20110309       0.0     1
20110310       0.0     1
20110311       0.0     1
20110312       0.0     1
20110313       0.0     1
20110314       0.0     1
20110315       0.0     1
20110316       0.0     1
20110317       0.0     1
20110318       0.0     1
20110319       0.0     1
20110320       3.0     1
20110321       0.4     1
20110322       0.0     1
20110323       5.0     1
20110324       0.0     1
20110325       0.0     1
20110326       0.0     1
20110327       0.0     1
20110328       0.0     1
20110329       0.0     1
20110330       8.5     1
20110331       0.0     1
20110401       0.0     1
20110402       0.0     1
20110403       0.0     1
20110404       0.0     1
20110405       0.0     1
20110406       0.0     1
20110407       0.0     1
20110408       0.0     1
20110409       0.0     1
20110410       0.0     1
20110411       0.0     1
20110412       0.0     1
20110413       0.0     1
20110414       0.0     1
20110415       0.0     1
20110416       0.0     1
20110417       0.0     1
20110418       0.0     1
20110419       0.0     1
20110420      12.6     1
20110421       0.0     1
20110422       0.0     1
20110423       0.0     1
20110424      29.0     1
20110425      34.5     1
20110426       0.0     1
20110427       0.0     1
20110428       0.0     1
20110429       0.0     1
20110430       0.0     1
20110501       0.0     1
20110502       6.0     1
20110503       0.0     1
20110504       0.0     1
20110505      10.5     1
20110506       0.0     1
20110507       0.0     1
20110508       0.0     1
20110509       0.0     1
20110510       2.5     1
20110511       1.6     1
20110512       0.0     1
20110513       0.0     1
20110514       0.0     1
20110515       0.0     1
20110516       0.0     1
20110517       0.0     1
20110518       0.0     1
20110519       0.0     1
20110520       0.0     1
20110521       0.0     1
20110522      17.5     1
20110523      18.5     1
20110524       4.7     1
20110525       2.5     1
20110526       0.0     1
20110527       0.0     1
20110528       4.6     1
20110529      17.0     1
20110530      31.5     1
20110531       2.5     1
20110601       0.0     1
20110602       0.0     1
20110603       0.0     1
20110604       0.5     1
20110605       2.5     1
20110606       7.0     1
20110607       0.0     1
20110608       0.0     1
20110609       0.0     1
20110610       0.0     1
20110611       0.0     1
20110612       0.0     1
20110613       0.0     1
20110614       0.2     1
20110615      41.0     1
20110616      22.5     1
20110617       0.0     1
20110618       0.0     1
20110619      21.0     1
20110620       0.0     1
20110621       0.0     1
20110622      45.0     1
20110623      22.5     1
20110624       3.0     1
20110625       0.5     1
20110626       0.0     1
20110627       0.0     1
20110628       1.0     1
20110629      12.0     1
20110630       5.5     1
20110701       0.0     1
20110702       5.0     1
20110703       0.0     1
20110704       0.0     1
20110705       0.0     1
20110706       0.0     1
20110707       0.0     1
20110708       0.0     1
20110709       0.0     1
20110710       0.0     1
20110711       0.0     1
20110712       0.0     1
20110713       0.0     1
20110714       0.0     1
20110715       0.0     1
20110716       0.0     1
20110717       0.0     1
20110718       0.0     1
20110719       0.0     1
20110720       0.0     1
20110721       0.0     1
20110722       0.0     1
20110723       0.0     1
20110724       0.0     1
20110725       0.0     1
20110726       0.0     1
20110727       6.0     1
20110728      19.0     1
20110729       0.0     1
20110730       0.0     1
20110731       0.0     1
20110801       0.0     1
20110802       0.0     1
20110803       0.0     1
20110804      94.0     1
20110805       2.0     1
20110806       0.0     1
20110807       0.0     1
20110808       0.0     1
20110809       0.0     1
20110810       0.0     1
20110811       0.0     1
20110812      45.5     1
20110813       5.0     1
20110814       0.0     1
20110815       0.0     1
20110816       0.0     1
20110817       0.0     1
20110818      10.5     1
20110819      13.5     1
20110820      10.8     1
20110821      40.5     1
20110822       0.0     1
20110823       5.0     1
20110824       0.0     1
20110825       5.0     1
20110826       0.0     1
20110827       0.0     1
20110828       0.0     1
20110829       0.0     1
20110830      35.0     1
20110831       0.0     1
20110901      35.5     1
20110902       6.0     1
20110903       0.0     1
20110904       0.0     1
20110905       0.0     1
20110906       0.0     1
20110907       0.0     1
20110908      19.5     1
20110909       4.0     1
20110910       0.0     1
20110911       0.0     1
20110912      10.9     1
20110913      18.5     1
20110914       1.5     1
20110915      10.4     1
20110916       0.0     1
20110917       0.0     1
20110918      42.0     1
20110919       0.0     1
20110920       0.0     1
20110921       0.0     1
20110922       0.0     1
20110923       0.0     1
20110924       0.0     1
20110925       0.0     1
20110926       0.0     1
20110927       0.0     1
20110928       0.0     1
20110929       0.0     1
20110930       0.0     1
20111001       0.0     1
20111002       0.0     1
20111003       0.0     1
20111004       3.0     1
20111005       0.0     1
20111006       0.0     1
20111007       0.0     1
20111008       0.0     1
20111009       0.0     1
20111010       0.0     1
20111011       0.0     1
20111012       0.0     1
20111013       0.0     1
20111014       8.0     1
20111015       0.0     1
20111016       0.0     1
20111017       0.0     1
20111018       5.0     1
20111019       2.5     1
20111020       0.0     1
20111021       0.0     1
20111022       0.0     1
20111023       0.0     1
20111024       0.0     1
20111025       0.0     1
20111026       0.0     1
20111027       2.0     1
20111028       2.0     1
20111029      11.5     1
20111030       6.5     1
20111031       1.7     1
20111101       0.0     1
20111102       0.0     1
20111103       0.0     1
20111104       3.0     1
20111105       0.0     1
20111106       0.0     1
20111107       0.0     1
20111108      17.0     1
20111109       6.0     1
20111110       0.0     1
20111111       0.0     1
20111112      20.0     1
20111113       9.3     1
20111114       0.0     1
20111115       0.0     1
20111116       0.0     1
20111117       0.0     1
20111118       0.0     1
